pri_rank,port_id,port_name,country_name,iso2,iso3,latitude,longitude,pri_score,risk_tier,data_tier,n_dims,dims_used,dim_cv,cv_flag,d1_score,d1_tier,score_1_1,score_1_2,score_1_3,score_1_4,ctrl_depth_final,vessel_class_count,terminal_count,cyclone_passes,pga_g,d2_score,d2_tier,score_2_1,score_2_2,score_2_3,score_2_4,lpi_score,dwell_hours,labour_regime,d3_score,d3_tier,score_3_1,score_3_2,score_3_3,score_3_4,catchment_share_pct,hinterland_count,herfindahl,alt_distance_km,d4_score,d4_tier,score_4_1,score_4_2,score_4_3,score_4_4,wgi_ps,wgi_ge,sanctions_level,dispute_level
833,14150.0,Puerto Yartou,Chile,CL,CHL,-53.883333,-70.15,1.52,Moderate,A,4,D1|D2|D3|D4,0.73,False,2.905,A,7.5,10.0,0.0,9.5,23.2,1,1,0,0.4,4.632,A,4.25,4.231,5.0,5.12,3.3,78.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,20.0,0.337,A,4.8,2.84,0.0,0.0,0.1,1.08,none,none
834,13060.0,Rio Grande,Brazil,BR,BRA,-32.05,-52.083333,1.5189,Moderate,A,4,D1|D2|D3|D4,0.8632,False,1.208,A,5.0,4.736,0.0,0.9,12.8,2,10,0,0.03,5.657,A,5.0,5.0,8.0,5.12,3.0,90.0,volatile,2.094,A,1.2,2.0,8.0,1.002,12,1,0.8,295.5,0.372,A,5.5,4.76,0.0,0.0,-0.25,0.12,none,none
835,45650.0,Mers El Kebir,Algeria,DZ,DZA,35.733333,-0.7,1.5176,Moderate,A,4,D1|D2|D3|D4,0.8036,False,2.298,A,7.5,8.748,0.0,4.25,11.0,1,2,0,0.15,5.161,A,6.0,6.026,5.0,3.924,2.6,106.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,7.1,0.38,A,5.44,5.56,0.0,0.0,-0.22,-0.28,none,none
836,46470.0,Pointe Noire,Congo (Brazzaville),CG,COG,-4.783333,11.833333,1.5173,Moderate,A,4,D1|D2|D3|D4,0.9141,False,1.184,A,2.5,8.748,0.0,0.9,16.0,3,2,0,0.03,6.025,A,6.75,6.731,5.0,5.8,2.3,117.0,uncertain,1.915,A,4.2,4.0,8.0,0.0,42,2,0.8,18.2,0.388,A,5.36,6.36,0.0,0.0,-0.18,-0.68,none,none
837,57821.0,Zhuhai,China,CN,CHN,22.233333,113.583333,1.5171,Moderate,A,4,D1|D2|D3|D4,0.7342,False,4.627,A,2.5,10.0,3.333,5.5,16.2,3,1,4,0.2,2.672,A,3.25,3.269,2.0,2.4,3.7,63.0,stable,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,39.0,0.364,A,5.56,4.1,0.0,0.0,-0.28,0.45,none,none
838,57820.0,Qinzhou,China,CN,CHN,21.733333,108.583333,1.5171,Moderate,A,4,D1|D2|D3|D4,0.7342,False,4.627,A,5.0,10.0,1.667,5.5,12.5,2,1,2,0.2,2.672,A,3.25,3.269,2.0,2.4,3.7,63.0,stable,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,24.2,0.364,A,5.56,4.1,0.0,0.0,-0.28,0.45,none,none
839,57760.0,Haikou,China,CN,CHN,20.05,110.283333,1.5171,Moderate,A,4,D1|D2|D3|D4,0.7342,False,4.627,A,2.5,10.0,3.333,5.5,15.5,3,1,4,0.2,2.672,A,3.25,3.269,2.0,2.4,3.7,63.0,stable,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,27.7,0.364,A,5.56,4.1,0.0,0.0,-0.28,0.45,none,none
840,13640.0,Villa Constitucion,Argentina,AR,ARG,-33.233333,-60.333333,1.5151,Moderate,A,4,D1|D2|D3|D4,0.8446,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,5.512,A,4.75,4.744,8.0,5.12,3.1,86.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,14.5,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none
841,13690.0,Puerto Ibicuy,Argentina,AR,ARG,-33.75,-59.183333,1.5151,Moderate,A,4,D1|D2|D3|D4,0.8446,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,5.512,A,4.75,4.744,8.0,5.12,3.1,86.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,39.6,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none
842,13660.0,Ramallo,Argentina,AR,ARG,-33.483333,-60.016667,1.5151,Moderate,A,4,D1|D2|D3|D4,0.8446,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,5.512,A,4.75,4.744,8.0,5.12,3.1,86.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,26.1,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none
843,13600.0,Puerto San Martin,Argentina,AR,ARG,-32.716667,-60.733333,1.5151,Moderate,A,4,D1|D2|D3|D4,0.8446,False,2.213,A,10.0,10.0,0.0,2.4,4.9,0,1,0,0.08,5.512,A,4.75,4.744,8.0,5.12,3.1,86.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,3.7,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none
844,13840.0,Puerto Galvan,Argentina,AR,ARG,-38.783333,-62.3,1.5151,Moderate,A,4,D1|D2|D3|D4,0.8446,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,5.512,A,4.75,4.744,8.0,5.12,3.1,86.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,2.3,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none
845,13981.0,Villa Constitucion,Argentina,AR,ARG,-33.3,-60.333333,1.5151,Moderate,A,4,D1|D2|D3|D4,0.8446,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,5.512,A,4.75,4.744,8.0,5.12,3.1,86.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,10.0,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none
846,13670.0,San Pedro,Argentina,AR,ARG,-33.583333,-59.816667,1.5151,Moderate,A,4,D1|D2|D3|D4,0.8446,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,5.512,A,4.75,4.744,8.0,5.12,3.1,86.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,47.6,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none
847,47850.0,Djibouti,Djibouti,DJ,DJI,11.6,43.133333,1.5147,Moderate,A,4,D1|D2|D3|D4,0.8436,False,0.644,A,0.0,7.171,0.0,2.4,18.0,4,4,0,0.08,3.792,A,6.0,3.846,2.0,4.48,2.6,72.0,stable,5.658,A,8.3,6.0,4.8,4.286,83,3,0.48,1100.0,0.381,A,5.24,5.84,0.0,0.0,-0.12,-0.42,none,none
848,15870.0,Santa Rosalia,Mexico,MX,MEX,27.333333,-112.283333,1.5145,Moderate,A,4,D1|D2|D3|D4,0.774,False,2.393,A,5.0,8.748,0.0,7.5,23.2,2,2,0,0.3,4.916,A,4.75,4.744,8.0,3.24,3.1,86.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,24.6,0.38,A,6.44,4.56,0.0,0.0,-0.72,0.22,none,none
849,41668.0,Porto Romano,Albania,AL,ALB,41.383333333,19.416666667,1.5144,Moderate,A,4,D1|D2|D3|D4,0.7748,False,2.432,A,7.5,7.171,0.0,6.5,11.7,1,4,0,0.25,4.939,A,5.5,5.513,5.0,3.924,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.002,12,1,0.8,50.5,0.372,A,5.36,4.9,0.0,0.0,-0.18,0.05,none,none
850,62505.0,Nakagusuku,Japan,JP,JPN,26.266667,127.916667,1.5143,Moderate,A,4,D1|D2|D3|D4,0.9101,False,6.451,A,5.0,8.748,4.167,9.5,23.2,2,2,5,0.4,2.456,A,2.75,2.756,2.0,2.4,3.9,55.0,stable,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,16.8,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none
851,10775.0,Port Kaiser,Jamaica,JA,JAM,17.866667,-77.59999999999998,1.5135,Moderate,A,4,D1|D2|D3|D4,0.8024,False,2.29,A,0.0,10.0,5.0,5.5,21.6,4,1,6,0.2,5.137,A,5.75,5.769,5.0,4.2,2.7,102.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,48.0,0.379,A,5.44,5.44,0.0,0.0,-0.22,-0.22,none,none
852,51840.0,Balikpapan,Indonesia,ID,IDN,-1.25,116.816667,1.5127,Moderate,A,4,D1|D2|D3|D4,0.7552,False,2.539,A,5.0,8.748,0.0,9.5,13.0,2,2,0,0.4,4.787,A,5.0,5.0,5.0,4.2,3.0,90.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,22.9,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none
853,52695.0,Salawati,Indonesia,ID,IDN,-1.35,130.983333,1.5127,Moderate,A,4,D1|D2|D3|D4,0.7552,False,2.539,A,5.0,8.748,0.0,9.5,23.2,2,2,0,0.4,4.787,A,5.0,5.0,5.0,4.2,3.0,90.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,6.7,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none
854,53020.0,Tg. Sorong,Indonesia,ID,IDN,-0.883333,131.233333,1.5127,Moderate,A,4,D1|D2|D3|D4,0.7552,False,2.539,A,5.0,8.748,0.0,9.5,23.2,2,2,0,0.4,4.787,A,5.0,5.0,5.0,4.2,3.0,90.0,uncertain,1.177,A,1.2,2.0,8.0,0.009,12,1,0.8,52.2,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none
855,52040.0,Manado,Indonesia,ID,IDN,1.5,124.833333,1.5127,Moderate,A,4,D1|D2|D3|D4,0.7552,False,2.539,A,5.0,8.748,0.0,9.5,23.2,2,2,0,0.4,4.787,A,5.0,5.0,5.0,4.2,3.0,90.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,39.6,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none
856,20483.0,Prudhoe Bay,United States,US,USA,70.333333,-148.416667,1.512,Moderate,A,4,D1|D2|D3|D4,0.55,False,2.213,A,10.0,10.0,0.0,2.4,1.8,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,2.151,A,1.2,2.0,8.0,1.115,12,1,0.8,323.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
857,9040.0,Lake Charles,United States,US,USA,30.216667,-93.25,1.5102,Moderate,A,4,D1|D2|D3|D4,0.6863,False,4.025,A,7.5,8.748,1.667,2.4,11.0,1,2,2,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,11.3,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
858,8970.0,Baton Rouge,United States,US,USA,30.45,-91.183333,1.5102,Moderate,A,4,D1|D2|D3|D4,0.6863,False,4.025,A,5.0,8.748,2.5,2.4,12.5,2,2,3,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.036,12,1,0.8,58.8,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
859,9340.0,Brownsville,United States,US,USA,25.95,-97.4,1.5102,Moderate,A,4,D1|D2|D3|D4,0.6863,False,4.025,A,5.0,8.748,2.5,2.4,12.5,2,2,3,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,24.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
860,9160.0,Texas City,United States,US,USA,29.383333,-94.916667,1.5102,Moderate,A,4,D1|D2|D3|D4,0.6863,False,4.025,A,7.5,8.748,1.667,2.4,11.0,1,2,2,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,14.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
861,60030.0,Ankingcheng,China,CN,CHN,30.516667,117.033333,1.5096,Moderate,A,4,D1|D2|D3|D4,0.4938,False,2.723,A,10.0,10.0,0.0,5.5,6.4,0,1,0,0.2,2.672,A,3.25,3.269,2.0,2.4,3.7,63.0,stable,1.961,A,1.2,2.0,8.0,0.77,12,1,0.8,238.6,0.364,A,5.56,4.1,0.0,0.0,-0.28,0.45,none,none
862,14970.0,Chancay,Peru,PE,PER,-11.583333,-77.25,1.5093,Moderate,A,4,D1|D2|D3|D4,0.8642,False,2.147,A,2.5,10.0,0.0,8.5,14.0,3,1,0,0.35,5.657,A,5.0,5.0,8.0,5.12,3.0,90.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,19.9,0.363,A,5.3,4.24,0.0,0.0,-0.15,0.38,none,none
863,15210.0,Puerto Cabo Blanco,Peru,PE,PER,-4.25,-81.233333,1.5093,Moderate,A,4,D1|D2|D3|D4,0.8642,False,2.147,A,2.5,10.0,0.0,8.5,15.5,3,1,0,0.35,5.657,A,5.0,5.0,8.0,5.12,3.0,90.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,22.9,0.363,A,5.3,4.24,0.0,0.0,-0.15,0.38,none,none
864,14990.0,Puerto Supe,Peru,PE,PER,-10.8,-77.75,1.5093,Moderate,A,4,D1|D2|D3|D4,0.8642,False,2.147,A,2.5,10.0,0.0,8.5,15.5,3,1,0,0.35,5.657,A,5.0,5.0,8.0,5.12,3.0,90.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,38.1,0.363,A,5.3,4.24,0.0,0.0,-0.15,0.38,none,none
865,49010.0,Honavar,India,IN,IND,14.283333333,74.45,1.5085,Moderate,A,4,D1|D2|D3|D4,0.6987,False,2.723,A,10.0,10.0,0.0,5.5,3.0,0,1,0,0.2,4.274,A,4.0,3.974,5.0,4.48,3.4,74.0,uncertain,1.177,A,1.2,2.0,8.0,0.002,12,1,0.8,50.4,0.378,A,6.64,4.16,0.0,0.0,-0.82,0.42,none,none
866,46240.0,Okwori Terminal,Nigeria,NG,NGA,3.85,6.983333,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,23.2,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,38.1,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
867,46207.0,Okrika,Nigeria,NG,NGA,4.716667,7.083333,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,9.5,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,8.3,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
868,46238.0,Okono Terminal,Nigeria,NG,NGA,3.983333,7.3,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,23.2,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,18.9,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
869,46178.0,Yoho Terminal,Nigeria,NG,NGA,4.016667,7.466667,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,23.2,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,18.9,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
870,46161.0,Forcados Oil Terminal,Nigeria,NG,NGA,5.166667,5.183333,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,23.2,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,35.5,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
871,46160.0,Forcados,Nigeria,NG,NGA,5.366667,5.433333,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,9.0,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,35.5,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
872,46235.0,Odudu Terminal,Nigeria,NG,NGA,4.0,7.766667,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,23.2,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,33.3,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
873,46150.0,Sapele,Nigeria,NG,NGA,5.9,5.683333,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,10.5,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.063,12,1,0.8,65.4,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
874,46239.0,Egina Oil Terminal,Nigeria,NG,NGA,3.066667,6.7,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,23.2,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,14.9,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
875,46241.0,Akpo Oil Terminal,Nigeria,NG,NGA,3.133333,6.816667,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,23.2,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,14.9,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
876,46135.0,Escravos Oil Terminal,Nigeria,NG,NGA,5.5,5.0,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,23.2,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,31.8,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
877,46171.0,Ukpokiti Marine Terminal,Nigeria,NG,NGA,5.733333333,4.833333333,1.5072,Moderate,A,4,D1|D2|D3|D4,0.9761,False,1.612,A,7.5,10.0,0.0,0.9,23.2,1,1,0,0.03,6.4,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,31.8,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none
878,9380.0,Veracruz,Mexico,MX,MEX,19.2,-96.133333,1.5069,Moderate,A,4,D1|D2|D3|D4,0.7785,False,1.455,A,0.0,7.171,0.833,7.5,24.0,4,4,1,0.3,4.916,A,4.75,4.744,8.0,3.24,3.1,86.0,volatile,1.897,A,1.2,2.0,8.0,0.674,12,1,0.8,215.2,0.38,A,6.44,4.56,0.0,0.0,-0.72,0.22,none,none
879,13650.0,San Nicolas,Argentina,AR,ARG,-33.333333,-60.233333,1.5068,Moderate,A,4,D1|D2|D3|D4,0.8509,False,2.06,A,7.5,10.0,0.0,2.4,9.4,1,1,0,0.08,5.512,A,4.75,4.744,8.0,5.12,3.1,86.0,volatile,1.237,A,1.2,2.0,8.0,0.122,12,1,0.8,79.9,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none
880,13610.0,San Lorenzo,Argentina,AR,ARG,-32.75,-60.733333,1.5068,Moderate,A,4,D1|D2|D3|D4,0.8509,False,2.06,A,7.5,10.0,0.0,2.4,11.0,1,1,0,0.08,5.512,A,4.75,4.744,8.0,5.12,3.1,86.0,volatile,1.237,A,1.2,2.0,8.0,0.122,12,1,0.8,79.9,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none
881,700.0,Attu,Greenland,,,67.95,-53.733333,1.5067,Moderate,A,4,D1|D2|D3|D4,0.7896,False,2.06,A,7.5,10.0,0.0,2.4,23.2,1,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.346,A,1.2,2.0,8.0,0.171,12,1,0.8,91.8,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
882,34400.0,Waterford,Ireland,,,52.266667,-7.116667,1.5056,Moderate,A,4,D1|D2|D3|D4,0.7902,False,2.06,A,7.5,10.0,0.0,2.4,9.0,1,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.342,A,1.2,2.0,8.0,0.169,12,1,0.8,91.3,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
883,8930.0,Reserve,United States,US,USA,30.05,-90.55,1.5056,Moderate,A,4,D1|D2|D3|D4,0.6838,False,3.976,A,2.5,10.0,4.167,2.4,14.0,3,1,5,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,20.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
884,8830.0,Port Sulphur,United States,US,USA,29.483333,-89.683333,1.5056,Moderate,A,4,D1|D2|D3|D4,0.6838,False,3.976,A,2.5,10.0,4.167,2.4,14.0,3,1,5,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.044,12,1,0.8,60.8,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
885,14270.0,Puerto Montt,Chile,CL,CHL,-41.483333,-72.966667,1.5043,Moderate,A,4,D1|D2|D3|D4,0.7303,False,2.539,A,5.0,8.748,0.0,9.5,23.2,2,2,0,0.4,4.632,A,4.25,4.231,5.0,5.12,3.3,78.0,uncertain,1.292,A,1.2,2.0,8.0,0.145,12,1,0.8,85.6,0.337,A,4.8,2.84,0.0,0.0,0.1,1.08,none,none
886,57642.0,Dai Hang,Vietnam,VN,VNM,8.483333,108.683333,1.5042,Moderate,A,4,D1|D2|D3|D4,0.5445,False,1.968,A,5.0,10.0,0.0,3.0,12.5,2,1,0,0.1,3.506,A,4.25,4.231,2.0,4.2,3.3,78.0,stable,2.044,A,1.2,2.0,8.0,0.91,12,1,0.8,273.0,0.363,A,4.76,4.84,0.0,0.0,0.12,0.08,none,none
887,45560.0,Dellys,Algeria,DZ,DZA,36.916667,3.916667,1.5027,Moderate,A,4,D1|D2|D3|D4,0.8121,False,2.147,A,5.0,10.0,0.0,4.25,12.5,2,1,0,0.15,5.161,A,6.0,6.026,5.0,3.924,2.6,106.0,uncertain,1.211,A,1.2,2.0,8.0,0.112,12,1,0.8,77.5,0.38,A,5.44,5.56,0.0,0.0,-0.22,-0.28,none,none
888,13740.0,Concepcion Del Uruguay,Argentina,AR,ARG,-32.483333,-58.233333,1.5026,Moderate,A,4,D1|D2|D3|D4,0.8517,False,2.141,A,10.0,8.748,0.0,2.4,4.9,0,2,0,0.08,5.512,A,4.75,4.744,8.0,5.12,3.1,86.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,31.1,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none
889,44542.0,Botas Natural Gas Terminal,Turkey,TR,TUR,41.0,27.983333,1.5014,Moderate,A,4,D1|D2|D3|D4,0.7041,False,2.5533,A,5.0,10.0,0.0,8.5,12.5,2,1,0,0.35,4.461,A,4.5,4.487,5.0,3.924,3.2,82.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,39.2,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none
890,44625.0,Golcuk Burnu,Turkey,TR,TUR,40.733333,29.816667,1.5013,Moderate,A,4,D1|D2|D3|D4,0.7226,False,2.553,A,5.0,10.0,0.0,8.5,12.5,2,1,0,0.35,4.461,A,4.5,4.487,5.0,3.924,3.2,82.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,1.9,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none
891,8860.0,New Orleans,United States,US,USA,29.95,-90.04999999999998,1.5006,Moderate,A,4,D1|D2|D3|D4,0.6811,False,3.923,A,5.0,4.736,4.167,2.4,13.7,2,10,5,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,4.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
892,45410.0,Sousse,Tunisia,TN,TUN,35.833333,10.65,1.5003,Moderate,A,4,D1|D2|D3|D4,0.7648,False,1.927,A,7.5,8.748,0.0,2.1,11.0,1,2,0,0.07,4.824,A,5.25,5.256,5.0,3.924,2.9,94.0,uncertain,1.485,A,1.2,2.0,8.0,0.253,12,1,0.8,112.0,0.367,A,5.44,4.44,0.0,0.0,-0.22,0.28,none,none
893,57070.0,Yandina,Solomon Islands,,,-9.083333,159.216667,1.4993,Moderate,A,4,D1|D2|D3|D4,0.7934,False,2.06,A,7.5,10.0,0.0,2.4,23.2,1,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.32,A,1.2,2.0,8.0,0.158,12,1,0.8,88.6,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
894,47360.0,Andoany,Madagascar,MG,MDG,-13.4,48.3,1.4984,Moderate,A,4,D1|D2|D3|D4,0.9324,False,1.189,A,0.0,10.0,0.833,2.4,20.1,4,1,1,0.08,6.025,A,6.75,6.731,5.0,5.8,2.3,117.0,uncertain,1.733,A,1.2,2.0,8.0,0.47,12,1,0.8,165.1,0.406,A,6.7,6.64,0.0,0.0,-0.85,-0.82,none,none
895,12710.0,Cabedelo,Brazil,BR,BRA,-6.966667,-34.833333,1.4975,Moderate,A,4,D1|D2|D3|D4,0.8804,False,1.559,A,7.5,8.748,0.0,0.9,11.0,1,2,0,0.03,5.657,A,5.0,5.0,8.0,5.12,3.0,90.0,volatile,1.533,A,1.2,2.0,8.0,0.288,12,1,0.8,120.5,0.372,A,5.5,4.76,0.0,0.0,-0.25,0.12,none,none
896,39190.0,Arbatax,Italy,IT,ITA,39.933333,9.7,1.497,Moderate,A,4,D1|D2|D3|D4,0.6464,False,2.723,A,10.0,10.0,0.0,5.5,7.9,0,1,0,0.2,3.923,A,3.75,3.718,8.0,2.124,3.5,70.0,volatile,1.387,A,1.2,2.0,8.0,0.193,12,1,0.8,97.3,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none
897,10770.0,Kingston,Jamaica,JA,JAM,17.966667,-76.783333,1.4967,Moderate,A,4,D1|D2|D3|D4,0.8114,False,2.19,A,0.0,7.171,5.833,5.5,17.1,4,4,7,0.2,5.137,A,5.75,5.769,5.0,4.2,2.7,102.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,38.2,0.379,A,5.44,5.44,0.0,0.0,-0.22,-0.22,none,none
