pri_rank,port_id,port_name,country_name,iso2,iso3,latitude,longitude,pri_score,risk_tier,data_tier,n_dims,dims_used,dim_cv,cv_flag,d1_score,d1_tier,score_1_1,score_1_2,score_1_3,score_1_4,ctrl_depth_final,vessel_class_count,terminal_count,cyclone_passes,pga_g,d2_score,d2_tier,score_2_1,score_2_2,score_2_3,score_2_4,lpi_score,dwell_hours,labour_regime,d3_score,d3_tier,score_3_1,score_3_2,score_3_3,score_3_4,catchment_share_pct,hinterland_count,herfindahl,alt_distance_km,d4_score,d4_tier,score_4_1,score_4_2,score_4_3,score_4_4,wgi_ps,wgi_ge,sanctions_level,dispute_level,catchment_share_source,herfindahl_source,pga_source,cppi_2024_score,cppi_2024_rank,dwell_source_tier
3331,27780.0,Rauma,Finland,FI,FIN,61.125,21.446111111,0.9692,Moderate,B,4,D1|D2|D3|D4,0.5449,False,1.064,A,7.5,4.286,0.0,0.398,9.4,1,4,0,0.0159,2.0361,A,2.0,1.987,2.0,2.124,4.2,43.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,36.2,0.237,A,1.9,0.76,0.0,0.0,1.55,2.12,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,4.0,201.0,existing
3331,57953.0,Mailiao,Taiwan,TW,TWN,23.783333,120.166667,0.9692,Moderate,B,4,D1|D2|D3|D4,0.5884,False,2.152,A,0.0,8.571,2.5,10.0,21.6,4,1,3,0.4214,0.806,A,4.0,0.109,2.0,2.4,3.4,13.7,stable,1.7188,A,5.455,2.0,8.0,0.068,12.0,1,0.8,66.7,0.296,A,3.16,2.04,0.0,0.0,0.92,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3333,61355.0,Onahama Ko,Japan,JP,JPN,36.933333,140.9,0.9691,Moderate,B,4,D1|D2|D3|D4,0.6223,False,2.324,A,5.0,7.143,0.0,8.168,23.2,2,2,0,0.3267,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.015,12.0,1,0.8,53.7,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3334,13055.0,Tramandai,Brazil,BR,BRA,-29.983333,-50.133333,0.9688,Moderate,B,4,D1|D2|D3|D4,0.7903,False,0.294,A,0.0,7.143,0.0,0.105,20.1,4,2,0,0.0042,2.804,A,5.0,0.538,8.0,5.12,3.0,20.4,volatile,2.8724,A,5.455,2.0,8.0,0.78,12.0,1,0.8,241.2,0.372,A,5.5,4.76,0.0,0.0,-0.25,0.12,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3335,55150.0,Wellington,New Zealand,NZ,NZL,-41.283333,174.783333,0.9684,Moderate,B,4,D1|D2|D3|D4,0.6581,False,0.841,A,5.0,0.0,0.0,10.0,12.5,2,10,0,0.4564,2.5675,A,3.5,3.526,2.0,2.4,3.6,67.0,stable,1.7188,A,5.455,2.0,8.0,0.058,12.0,1,0.8,64.1,0.237,A,1.76,0.9,0.0,0.0,1.62,2.05,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-5.0,252.0,existing
3336,5170.0,Quebec Harbour,Canada,CA,CAN,47.7,-85.79999999999998,0.9677,Moderate,B,4,D1|D2|D3|D4,0.5488,False,0.937,A,7.5,8.571,0.0,0.12,11.0,1,1,0,0.0048,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,1.7188,A,5.455,2.0,8.0,0.058,12.0,1,0.8,64.2,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3337,48271.0,Ash Shariqah,United Arab Emirates,AE,ARE,25.366666667,55.383333333,0.9675,Moderate,B,4,D1|D2|D3|D4,0.5184,False,0.893,A,0.0,7.143,0.0,8.907,20.0,4,2,0,0.3563,1.801,A,3.75,0.769,2.0,3.8,3.5,24.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,7.5,0.317,A,3.3,3.1,0.0,0.0,0.85,0.95,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3338,60323.0,Daesan Hang,South Korea,KR,KOR,37.016667,126.4,0.9664,Moderate,B,4,D1|D2|D3|D4,0.4529,False,1.382,A,7.5,8.571,0.0,0.568,23.2,1,1,0,0.0227,1.177,A,3.5,0.34,2.0,2.4,3.6,17.3,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,35.6,0.312,A,3.7,2.36,0.0,0.0,0.65,1.32,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3339,48275.0,Dubayy,United Arab Emirates,AE,ARE,25.266666667,55.3,0.9651,Moderate,B,4,D1|D2|D3|D4,0.5203,False,0.884,A,0.0,7.143,0.0,8.568,17.1,4,2,0,0.3427,1.801,A,3.75,0.769,2.0,3.8,3.5,24.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,13.9,0.317,A,3.3,3.1,0.0,0.0,0.85,0.95,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3340,9875.0,Bahia De Las Minas,Panama,PA,PAN,9.4,-79.81666699999998,0.9644,Moderate,B,4,D1|D2|D3|D4,0.5452,False,0.762,A,0.0,7.143,0.0,4.713,18.6,4,2,0,0.1885,1.887,A,4.75,0.583,8.0,1.44,3.1,21.1,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,8.2,0.35,A,4.5,4.1,0.0,0.0,0.25,0.45,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3341,27805.0,Naantali,Finland,FI,FIN,60.466667,22.016667,0.9637,Moderate,B,4,D1|D2|D3|D4,0.549,False,1.04,A,5.0,8.571,0.0,0.273,13.0,2,1,0,0.0109,2.0361,A,2.0,1.987,2.0,2.124,4.2,43.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,12.0,0.237,A,1.9,0.76,0.0,0.0,1.55,2.12,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3342,12585.0,Itaqui,Brazil,BR,BRA,-2.566667,-44.366667,0.9636,Moderate,B,4,D1|D2|D3|D4,0.79,False,0.291,A,0.0,7.143,0.0,0.057,23.0,4,2,0,0.0023,2.804,A,5.0,0.538,8.0,5.12,3.0,20.4,volatile,2.8406,A,5.455,2.0,8.0,0.746,12.0,1,0.8,232.7,0.372,A,5.5,4.76,0.0,0.0,-0.25,0.12,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3343,45140.0,Bur Sa'id,Egypt,EG,EGY,31.266667,32.3,0.9631,Moderate,A,4,D1|D2|D3|D4,0.9695,False,0.239,A,0.0,0.0,0.0,3.242,17.1,4,10,0,0.1297,4.612,A,5.0,5.0,5.0,3.924,3.0,90.0,uncertain,2.027,A,8.436,2.0,10.0,0.031,18.56,1,1.0,57.5,0.385,A,6.04,5.36,0.0,0.0,-0.52,-0.18,none,none,cdm_derived,cdm_derived,gshap_real,,,existing
3344,62121.0,Yahata,Japan,JP,JPN,33.866667,130.816667,0.9629,Moderate,B,4,D1|D2|D3|D4,0.6143,False,2.265,A,10.0,7.143,0.0,3.687,7.9,0,2,0,0.1475,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,3.7,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3345,45570.0,Alger,Algeria,DZ,DZA,36.766667,3.066667,0.9623,Moderate,B,4,D1|D2|D3|D4,1.0245,False,0.26,A,0.0,0.0,0.0,4.598,18.6,4,10,0,0.1839,4.9081,A,6.0,6.026,5.0,3.924,2.6,106.0,uncertain,1.7682,A,5.455,2.0,8.0,0.112,12.0,1,0.8,77.5,0.38,A,5.44,5.56,0.0,0.0,-0.22,-0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3346,9240.0,Houston,United States,US,USA,29.75,-95.283333,0.9617,Moderate,B,4,D1|D2|D3|D4,0.7458,False,0.604,A,5.0,0.0,0.833,0.32,14.5,3,10,1,0.0128,2.8695,A,3.5,2.051,8.0,1.44,3.6,44.0,volatile,1.5519,A,10.0,2.0,2.9,0.0,28.0,1,0.29,4.8,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-33.0,335.0,existing
3347,37400.0,Puerto De Bilbao,Spain,ES,ESP,43.35,-3.05,0.9605,Moderate,B,4,D1|D2|D3|D4,0.4513,False,1.119,A,2.5,4.286,0.0,1.462,23.2,3,4,0,0.0585,1.349,A,3.5,0.231,5.0,2.124,3.6,15.6,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,27.9,0.328,A,3.96,3.1,0.0,0.0,0.52,0.95,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3348,61617.0,Habu Ko,Japan,JP,JPN,34.283333,133.183333,0.9604,Moderate,B,4,D1|D2|D3|D4,0.6112,False,2.242,A,7.5,8.571,0.0,3.933,11.0,1,1,0,0.1573,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,11.2,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3349,5150.0,Gargantua,Canada,CA,CAN,47.566667,-84.966667,0.9599,Moderate,B,4,D1|D2|D3|D4,0.555,False,0.907,A,5.0,8.571,0.0,0.158,12.5,2,1,0,0.0063,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,44.8,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3350,27535.0,Veitsiluoto,Finland,FI,FIN,65.7,24.616667,0.9591,Moderate,B,4,D1|D2|D3|D4,0.5525,False,1.02,A,2.5,7.143,0.0,0.607,15.5,3,2,0,0.0243,2.0361,A,2.0,1.987,2.0,2.124,4.2,43.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.4,0.237,A,1.9,0.76,0.0,0.0,1.55,2.12,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3350,27410.0,Kemi,Finland,FI,FIN,65.733333,24.566667,0.9591,Moderate,B,4,D1|D2|D3|D4,0.5525,False,1.02,A,2.5,7.143,0.0,0.607,15.5,3,2,0,0.0243,2.0361,A,2.0,1.987,2.0,2.124,4.2,43.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.4,0.237,A,1.9,0.76,0.0,0.0,1.55,2.12,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3352,44808.0,Antalya Offshore Terminal,Turkey,TR,TUR,36.816667,30.6,0.9586,Moderate,B,4,D1|D2|D3|D4,0.4879,False,0.823,A,0.0,8.571,0.0,5.347,18.6,4,1,0,0.2139,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,2.4,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3353,29880.0,Odense,Denmark,DK,DNK,55.416667,10.383333,0.9585,Moderate,B,4,D1|D2|D3|D4,0.572,False,0.961,A,2.5,7.143,0.0,0.477,14.0,3,2,0,0.0191,2.1203,A,2.25,2.244,2.0,2.124,4.1,47.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,28.6,0.241,A,1.9,0.9,0.0,0.0,1.55,2.05,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3354,50000.0,Keppel - (East Singapore),Singapore,SG,SGP,1.283333,103.85,0.9584,Moderate,B,4,D1|D2|D3|D4,0.5062,False,0.465,A,2.5,0.0,0.0,1.875,16.0,3,55,0,0.075,1.634,A,1.75,0.814,2.0,2.68,4.3,24.7,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,10.8,0.646,A,2.26,0.44,0.0,2.0,1.37,2.28,none,historical,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3355,44500.0,Eregli,Turkey,TR,TUR,41.3,31.45,0.9583,Moderate,B,4,D1|D2|D3|D4,0.4881,False,0.822,A,0.0,8.571,0.0,5.33,20.1,4,1,0,0.2132,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,35.8,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3356,57900.0,Su-Ao,Taiwan,TW,TWN,24.6,121.866667,0.9582,Moderate,B,4,D1|D2|D3|D4,0.576,False,2.056,A,0.0,4.286,4.167,10.0,24.0,4,4,5,0.8768,0.806,A,4.0,0.109,2.0,2.4,3.4,13.7,stable,1.7188,A,5.455,2.0,8.0,0.042,12.0,1,0.8,60.2,0.296,A,3.16,2.04,0.0,0.0,0.92,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3357,62118.0,Hibikinada,Japan,JP,JPN,33.933333,130.833333,0.9566,Moderate,B,4,D1|D2|D3|D4,0.6064,False,2.206,A,7.5,8.571,0.0,3.687,23.2,1,1,0,0.1475,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,2.4,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,5.0,193.0,unctad_2021_country_median
3357,62115.0,Tobata,Japan,JP,JPN,33.916667,130.816667,0.9566,Moderate,B,4,D1|D2|D3|D4,0.6064,False,2.206,A,7.5,8.571,0.0,3.687,9.4,1,1,0,0.1475,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,1.9,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3359,61160.0,Kushiro Ko,Japan,JP,JPN,42.983333,144.366667,0.9565,Moderate,B,4,D1|D2|D3|D4,0.5945,False,1.809,A,2.5,4.286,0.0,10.0,14.0,3,4,0,0.4981,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,2.0957,A,5.455,2.0,8.0,0.221,12.0,1,0.8,104.2,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3360,61865.0,Naoetsu Ko,Japan,JP,JPN,37.183333,138.25,0.9559,Moderate,B,4,D1|D2|D3|D4,0.6056,False,2.2,A,7.5,8.571,0.0,3.642,23.2,1,1,0,0.1457,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,33.5,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3361,61675.0,Kudamatsu,Japan,JP,JPN,34.0,131.866667,0.9554,Moderate,B,4,D1|D2|D3|D4,0.6049,False,2.195,A,7.5,7.143,0.0,4.333,9.4,1,2,0,0.1733,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,5.9,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3362,27680.0,Kristinestad,Finland,FI,FIN,62.283333,21.4,0.955,Moderate,B,4,D1|D2|D3|D4,0.5555,False,1.003,A,5.0,4.286,0.0,0.473,12.0,2,4,0,0.0189,2.0361,A,2.0,1.987,2.0,2.124,4.2,43.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,14.1,0.237,A,1.9,0.76,0.0,0.0,1.55,2.12,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3363,39590.0,Livorno,Italy,IT,ITA,43.542,10.29,0.9546,Moderate,B,4,D1|D2|D3|D4,0.639,False,0.623,A,5.0,0.0,0.0,3.008,12.5,2,10,0,0.1203,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,25.0,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-12.0,282.0,unctad_2021_country_median
3364,61310.0,Kamaishi Ko,Japan,JP,JPN,39.266667,141.9,0.9541,Moderate,B,4,D1|D2|D3|D4,0.6034,False,2.183,A,5.0,7.143,0.0,6.355,23.2,2,2,0,0.2542,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,28.1,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3365,57876.0,Xiuyu,China,CN,CHN,25.233333,118.983333,0.9539,Moderate,B,4,D1|D2|D3|D4,0.4406,False,1.11,A,0.0,8.571,0.833,2.125,17.9,4,1,1,0.085,1.192,A,3.25,0.353,2.0,2.4,3.7,17.5,stable,1.7188,A,5.455,2.0,8.0,0.02,12.0,1,0.8,54.8,0.364,A,5.56,4.1,0.0,0.0,-0.28,0.45,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3366,40760.0,Porto Di Lido-Venezia,Italy,IT,ITA,45.416667,12.433333,0.9531,Moderate,B,4,D1|D2|D3|D4,0.6401,False,0.619,A,5.0,0.0,0.0,2.94,12.5,2,10,0,0.1176,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,13.0,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3367,1715.0,Come By Chance Harbor,Canada,CA,CAN,47.8,-54.016667,0.9527,Moderate,B,4,D1|D2|D3|D4,0.5607,False,0.88,A,0.0,7.143,0.833,1.01,24.0,4,2,1,0.0404,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.7,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3368,57870.0,Xiamen,China,CN,CHN,24.45,118.066667,0.9519,Moderate,B,4,D1|D2|D3|D4,0.4415,False,1.101,A,0.0,4.286,1.667,2.06,20.0,4,4,2,0.0824,1.192,A,3.25,0.353,2.0,2.4,3.7,17.5,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,27.3,0.364,A,5.56,4.1,0.0,0.0,-0.28,0.45,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,115.0,17.0,unctad_2021_country_median
3369,62190.0,Hososhima Ko,Japan,JP,JPN,32.433333,131.666667,0.9506,Moderate,B,4,D1|D2|D3|D4,0.5993,False,2.152,A,2.5,8.571,0.0,10.0,14.0,3,1,0,0.5054,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.058,12.0,1,0.8,64.3,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3370,62495.0,Kin Wan,Japan,JP,JPN,26.416667,127.9,0.9505,Moderate,B,4,D1|D2|D3|D4,0.5992,False,2.151,A,7.5,8.571,3.333,0.0,23.2,1,1,4,0.0,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,16.8,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3370,1670.0,St John's,Canada,CA,CAN,47.566667,-52.7,0.9505,Moderate,B,4,D1|D2|D3|D4,0.5624,False,0.872,A,0.0,7.143,0.833,0.97,17.1,4,2,1,0.0388,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,29.2,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3372,28140.0,Hanko,Finland,FI,FIN,59.816667,22.95,0.9495,Moderate,B,4,D1|D2|D3|D4,0.5598,False,0.98,A,5.0,7.143,0.0,0.258,23.2,2,2,0,0.0103,2.0361,A,2.0,1.987,2.0,2.124,4.2,43.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,34.5,0.237,A,1.9,0.76,0.0,0.0,1.55,2.12,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3372,27530.0,Raahe,Finland,FI,FIN,64.683333,24.416667,0.9495,Moderate,B,4,D1|D2|D3|D4,0.5598,False,0.98,A,2.5,7.143,0.0,0.517,14.0,3,2,0,0.0207,2.0361,A,2.0,1.987,2.0,2.124,4.2,43.0,stable,1.7188,A,5.455,2.0,8.0,0.038,12.0,1,0.8,59.4,0.237,A,1.9,0.76,0.0,0.0,1.55,2.12,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3374,38730.0,Port-La-Nouvelle,France,FR,FRA,43.016667,3.066667,0.9488,Moderate,B,4,D1|D2|D3|D4,0.6393,False,0.65,A,0.0,7.143,0.0,2.502,20.1,4,2,0,0.1001,2.288,A,3.0,0.705,8.0,2.124,3.8,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.023,12.0,1,0.8,55.7,0.317,A,4.16,2.24,0.0,0.0,0.42,1.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3375,40210.0,Licata,Italy,IT,ITA,37.092,13.936,0.9485,Moderate,B,4,D1|D2|D3|D4,0.6436,False,0.607,A,0.0,7.143,0.0,1.897,20.1,4,2,0,0.0759,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,28.0,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3375,62130.0,Kokura Ko,Japan,JP,JPN,33.883333,130.883333,0.9485,Moderate,B,4,D1|D2|D3|D4,0.5968,False,2.133,A,7.5,7.143,0.0,3.865,11.0,1,2,0,0.1546,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,6.4,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3377,62065.0,Muturezima Ko,Japan,JP,JPN,33.966667,130.866667,0.948,Moderate,B,4,D1|D2|D3|D4,0.5962,False,2.128,A,5.0,7.143,0.0,5.737,23.2,2,2,0,0.2295,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.8,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3378,44820.0,Antalya,Turkey,TR,TUR,36.833333,30.616667,0.9476,Moderate,B,4,D1|D2|D3|D4,0.4967,False,0.786,A,0.0,7.143,0.0,5.347,20.1,4,2,0,0.2139,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,2.4,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3379,2770.0,Ogdensburg,United States,US,USA,44.7,-75.5,0.947,Moderate,B,4,D1|D2|D3|D4,0.6581,False,0.621,A,0.0,7.143,0.0,2.083,17.1,4,2,0,0.0833,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.5,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3380,62140.0,Moji Ko,Japan,JP,JPN,33.95,130.966667,0.9466,Moderate,B,4,D1|D2|D3|D4,0.5946,False,2.116,A,7.5,4.286,0.0,6.242,11.0,1,4,0,0.2497,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,3.6,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3381,62078.0,Tonda,Japan,JP,JPN,34.033333,131.75,0.9465,Moderate,B,4,D1|D2|D3|D4,0.5945,False,2.115,A,5.0,7.143,0.0,5.605,12.5,2,2,0,0.2242,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,6.1,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3382,62250.0,Minamata Ko,Japan,JP,JPN,32.2,130.383333,0.9453,Moderate,B,4,D1|D2|D3|D4,0.5931,False,2.104,A,2.5,8.571,0.0,9.137,15.5,3,1,0,0.3655,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,36.2,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3382,61980.0,Susaki Ko,Japan,JP,JPN,33.383333,133.3,0.9453,Moderate,B,4,D1|D2|D3|D4,0.5931,False,2.104,A,2.5,8.571,0.0,9.15,14.0,3,1,0,0.366,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,27.9,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3384,50010.0,Pulau Bukom,Singapore,SG,SGP,1.233333,103.766667,0.945,Moderate,B,4,D1|D2|D3|D4,0.4917,False,1.193,A,2.5,4.286,0.0,1.89,14.0,3,4,0,0.0756,1.634,A,1.75,0.814,2.0,2.68,4.3,24.7,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,5.2,0.238,A,2.26,0.44,0.0,0.0,1.37,2.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
